subset	RMSE (kcal\mol)	r
fa_atr fa_rep fa_sol hbond_sr_bb	1.5039202544	0.446408750979
fa_pair fa_rep fa_sol hbond_sr_bb	1.69737269217	0.105514985493
fa_atr fa_pair fa_rep fa_sol hbond_sr_bb	1.51029932751	0.439852183151
hbond_bb_sc hbond_sr_bb	1.76211726173	-0.192794596369
fa_atr hbond_bb_sc hbond_sr_bb	1.63821533452	0.269546497559
fa_pair hbond_bb_sc hbond_sr_bb	1.72042771314	-0.00650306239208
fa_atr fa_pair hbond_bb_sc hbond_sr_bb	1.59817625103	0.326328618306
fa_rep hbond_bb_sc hbond_sr_bb	1.76611858221	-0.164219001752
fa_atr fa_rep hbond_bb_sc hbond_sr_bb	1.63953590055	0.270836928624
fa_pair fa_rep hbond_bb_sc hbond_sr_bb	1.72195672086	0.00379080983668
fa_atr fa_pair fa_rep hbond_bb_sc hbond_sr_bb	1.59995224621	0.325605835694
fa_sol hbond_bb_sc hbond_sr_bb	1.77056510259	-0.0939628306416
fa_atr fa_sol hbond_bb_sc hbond_sr_bb	1.50542384477	0.446080983694
fa_pair fa_sol hbond_bb_sc hbond_sr_bb	1.7051069922	0.099793022925
fa_atr fa_pair fa_sol hbond_bb_sc hbond_sr_bb	1.51244323048	0.438717779439
fa_rep fa_sol hbond_bb_sc hbond_sr_bb	1.77833919102	-0.0963710786291
fa_atr fa_rep fa_sol hbond_bb_sc hbond_sr_bb	1.5047991999	0.446928184031
fa_pair fa_rep fa_sol hbond_bb_sc hbond_sr_bb	1.71142430292	0.0904769155131
fa_atr fa_pair fa_rep fa_sol hbond_bb_sc hbond_sr_bb	1.51181009607	0.439659363198
hbond_lr_bb hbond_sr_bb	1.75118318489	-0.198079205191
fa_atr hbond_lr_bb hbond_sr_bb	1.77294190487	0.108583922427
fa_pair hbond_lr_bb hbond_sr_bb	1.7257600637	-0.0310023685872
fa_atr fa_pair hbond_lr_bb hbond_sr_bb	1.7261833045	0.183067106815
fa_rep hbond_lr_bb hbond_sr_bb	1.75291699902	-0.15161432447
fa_atr fa_rep hbond_lr_bb hbond_sr_bb	1.78047071877	0.105441355755
fa_pair fa_rep hbond_lr_bb hbond_sr_bb	1.7254029855	-0.012618765149
fa_atr fa_pair fa_rep hbond_lr_bb hbond_sr_bb	1.73340058383	0.178880417568
fa_sol hbond_lr_bb hbond_sr_bb	1.81061767639	-0.121694859472
fa_atr fa_sol hbond_lr_bb hbond_sr_bb	1.56629107894	0.389010538206
fa_pair fa_sol hbond_lr_bb hbond_sr_bb	1.78033617146	0.0132519398947
fa_atr fa_pair fa_sol hbond_lr_bb hbond_sr_bb	1.57293081871	0.38312195655
fa_rep fa_sol hbond_lr_bb hbond_sr_bb	1.8100128716	-0.114721934586
fa_atr fa_rep fa_sol hbond_lr_bb hbond_sr_bb	1.56799535201	0.388578733647
fa_pair fa_rep fa_sol hbond_lr_bb hbond_sr_bb	1.78056880057	0.0136625930043
fa_atr fa_pair fa_rep fa_sol hbond_lr_bb hbond_sr_bb	1.57421667972	0.383190143158
hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.80574224633	-0.191627716951
fa_atr hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.70497514955	0.205870238023
fa_pair hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.77182930379	-0.0700531570295
fa_atr fa_pair hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.66089665991	0.267344697239
fa_rep hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.80686362207	-0.166772420884
fa_atr fa_rep hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.70165918487	0.21509209214
fa_pair fa_rep hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.77105238564	-0.0539882198474
fa_atr fa_pair fa_rep hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.65727915926	0.275042047884
fa_sol hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.82438602735	-0.130109916603
fa_atr fa_sol hbond_bb_sc hbond_lr_bb hbond_sr_bb	1.55131683323	0.406464564324
